# omegamh2 omegabh2 H0
1.424688000000000065e-01 2.263174000000000088e-02 6.789794999999999447e+01
1.423687999999999898e-01 2.235387999999999958e-02 6.761963000000000079e+01
1.438651999999999986e-01 2.222539000000000112e-02 6.704833999999999605e+01
1.432868999999999948e-01 2.221220999999999959e-02 6.717041000000000395e+01
1.426291000000000087e-01 2.241852999999999901e-02 6.745850000000000080e+01
1.444805000000000117e-01 2.228275999999999868e-02 6.672119000000000710e+01
1.414363999999999899e-01 2.261662999999999868e-02 6.830810999999999922e+01
1.464816999999999925e-01 2.208026999999999906e-02 6.574463000000000079e+01
1.451040000000000108e-01 2.227466000000000168e-02 6.649657999999999447e+01
1.430803999999999965e-01 2.237234999999999918e-02 6.739990000000000236e+01
1.427352000000000065e-01 2.227689999999999879e-02 6.724854000000000553e+01
1.422606999999999899e-01 2.240467000000000153e-02 6.735595999999999606e+01
1.430830999999999908e-01 2.247512000000000121e-02 6.755127000000000237e+01
1.422248000000000123e-01 2.237124999999999878e-02 6.775145999999999447e+01
1.428829000000000071e-01 2.235929000000000041e-02 6.744872999999999763e+01
1.443589999999999873e-01 2.233571000000000167e-02 6.681395999999999447e+01
1.442212999999999967e-01 2.232359999999999900e-02 6.680907999999999447e+01
1.416618000000000044e-01 2.234681000000000167e-02 6.781494000000000710e+01
1.461677000000000115e-01 2.218967999999999982e-02 6.572997999999999763e+01
1.430570999999999926e-01 2.228648999999999908e-02 6.718017999999999290e+01
1.426981999999999973e-01 2.247506000000000156e-02 6.767821999999999605e+01
1.422915999999999903e-01 2.232705999999999927e-02 6.753173999999999921e+01
1.446799000000000002e-01 2.227838000000000040e-02 6.664306999999999448e+01
1.430987999999999982e-01 2.243469999999999839e-02 6.737548999999999921e+01
1.420528000000000068e-01 2.235494000000000023e-02 6.772705000000000553e+01
1.450835000000000041e-01 2.207771000000000039e-02 6.622803000000000395e+01
1.438711000000000018e-01 2.233328999999999870e-02 6.701904000000000394e+01
1.429929000000000061e-01 2.220766999999999880e-02 6.719482000000000710e+01
1.457297999999999927e-01 2.224517999999999981e-02 6.617431999999999448e+01
1.465252999999999972e-01 2.226500000000000007e-02 6.582274999999999920e+01
1.452133999999999925e-01 2.212891999999999984e-02 6.624755999999999290e+01
1.431259000000000003e-01 2.237951999999999997e-02 6.732666000000000395e+01
1.437111000000000083e-01 2.217225000000000099e-02 6.680419999999999447e+01
1.428567000000000031e-01 2.227795000000000122e-02 6.729735999999999763e+01
1.451803999999999872e-01 2.234239999999999837e-02 6.646240000000000236e+01
1.412521999999999944e-01 2.241399000000000169e-02 6.813720999999999606e+01
1.449178999999999884e-01 2.228329999999999894e-02 6.657958999999999605e+01
1.428683000000000036e-01 2.242624999999999827e-02 6.739014000000000237e+01
1.432144999999999946e-01 2.248210999999999959e-02 6.750732000000000710e+01
1.427046999999999899e-01 2.244393999999999903e-02 6.753661999999999921e+01
1.448585000000000012e-01 2.209424000000000110e-02 6.615967000000000553e+01
1.420177999999999996e-01 2.253109999999999835e-02 6.789306999999999448e+01
1.424852000000000063e-01 2.254600000000000007e-02 6.792235999999999763e+01
1.436310000000000087e-01 2.233287999999999940e-02 6.704345999999999606e+01
1.439110000000000111e-01 2.227629999999999888e-02 6.679443000000000552e+01
1.429563000000000084e-01 2.230098999999999970e-02 6.724365000000000236e+01
1.431879000000000068e-01 2.211321999999999940e-02 6.686279000000000394e+01
1.446122999999999992e-01 2.225852999999999859e-02 6.659423999999999921e+01
1.439753000000000005e-01 2.223257000000000011e-02 6.684326000000000079e+01
1.425024000000000013e-01 2.248003000000000154e-02 6.777588000000000079e+01
1.451705000000000079e-01 2.226569000000000118e-02 6.647217000000000553e+01
1.440162000000000109e-01 2.241815999999999948e-02 6.723389000000000237e+01
1.466245999999999938e-01 2.215717000000000034e-02 6.566161999999999921e+01
1.434237999999999902e-01 2.228698000000000137e-02 6.705321999999999605e+01
1.425702000000000080e-01 2.236176999999999956e-02 6.751220999999999606e+01
1.439016999999999935e-01 2.227180000000000132e-02 6.682372999999999763e+01
1.424323000000000117e-01 2.244919000000000081e-02 6.757080000000000553e+01
1.430570999999999926e-01 2.228648999999999908e-02 6.718017999999999290e+01
1.418883999999999979e-01 2.226476000000000149e-02 6.757080000000000553e+01
1.442717000000000027e-01 2.237045000000000006e-02 6.693115000000000236e+01
1.418814999999999937e-01 2.222555000000000017e-02 6.743407999999999447e+01
1.435454999999999925e-01 2.228619999999999907e-02 6.722411999999999921e+01
1.438106000000000106e-01 2.233744000000000007e-02 6.706298999999999921e+01
1.427788000000000113e-01 2.242457999999999951e-02 6.746338000000000079e+01
1.449924999999999964e-01 2.219834000000000043e-02 6.641845999999999606e+01
1.428327000000000069e-01 2.230934000000000042e-02 6.739014000000000237e+01
1.419507999999999881e-01 2.229039000000000020e-02 6.774169999999999447e+01
1.445455999999999963e-01 2.237897000000000150e-02 6.672607000000000710e+01
1.447628999999999999e-01 2.238628000000000146e-02 6.658935999999999922e+01
1.411310000000000064e-01 2.248986000000000041e-02 6.828857000000000710e+01
1.454234000000000082e-01 2.253213999999999911e-02 6.675048999999999921e+01
1.425592999999999999e-01 2.228785999999999962e-02 6.738036999999999921e+01
1.425713999999999870e-01 2.216972999999999860e-02 6.724854000000000553e+01
1.435673000000000088e-01 2.217496999999999871e-02 6.682372999999999763e+01
1.407409000000000021e-01 2.250689999999999982e-02 6.842041000000000395e+01
1.432139000000000051e-01 2.212423999999999988e-02 6.690673999999999921e+01
1.440768000000000049e-01 2.219928999999999999e-02 6.684326000000000079e+01
1.407772999999999941e-01 2.265922000000000075e-02 6.870360999999999763e+01
1.424688000000000065e-01 2.263174000000000088e-02 6.789794999999999447e+01
1.432139000000000051e-01 2.212423999999999988e-02 6.690673999999999921e+01
1.441350000000000131e-01 2.242283000000000123e-02 6.702880999999999290e+01
1.428632999999999986e-01 2.229483000000000159e-02 6.735595999999999606e+01
1.428537000000000001e-01 2.230483999999999939e-02 6.727782999999999447e+01
1.446762000000000048e-01 2.219513999999999862e-02 6.645752000000000237e+01
1.442032000000000036e-01 2.220240000000000061e-02 6.657470999999999606e+01
1.446122999999999992e-01 2.225852999999999859e-02 6.659423999999999921e+01
1.435360999999999998e-01 2.235548999999999870e-02 6.707764000000000237e+01
1.440173999999999899e-01 2.247381000000000031e-02 6.709229000000000553e+01
1.407629999999999992e-01 2.239555999999999839e-02 6.846435999999999922e+01
1.399688000000000043e-01 2.252935999999999828e-02 6.872314000000000078e+01
1.417293000000000025e-01 2.232980000000000034e-02 6.774657999999999447e+01
1.440253999999999979e-01 2.240763000000000130e-02 6.700928000000000395e+01
1.448687999999999920e-01 2.219014000000000056e-02 6.649169999999999447e+01
1.417293000000000025e-01 2.232980000000000034e-02 6.774657999999999447e+01
1.440391000000000032e-01 2.230460000000000081e-02 6.696044999999999447e+01
1.427823000000000009e-01 2.197473999999999955e-02 6.697997999999999763e+01
1.399033000000000082e-01 2.252575999999999884e-02 6.871826000000000079e+01
1.419645999999999963e-01 2.244760999999999979e-02 6.779541000000000395e+01
1.435929999999999984e-01 2.225738999999999843e-02 6.696532999999999447e+01
1.430478000000000027e-01 2.252246999999999930e-02 6.760009999999999764e+01
1.431183000000000038e-01 2.236596000000000070e-02 6.725342000000000553e+01
1.443902999999999992e-01 2.236795000000000103e-02 6.676024999999999920e+01
1.430404000000000120e-01 2.241608000000000142e-02 6.751220999999999606e+01
1.439996000000000054e-01 2.243034000000000000e-02 6.706786999999999921e+01
1.444691999999999921e-01 2.227149000000000142e-02 6.662842000000000553e+01
1.423004999999999964e-01 2.245089000000000112e-02 6.765380999999999290e+01
1.427762999999999949e-01 2.228108999999999992e-02 6.710205000000000553e+01
1.449600000000000055e-01 2.237373000000000139e-02 6.680907999999999447e+01
1.409379000000000048e-01 2.238949999999999968e-02 6.815673999999999921e+01
1.415021999999999947e-01 2.240810000000000024e-02 6.790770999999999447e+01
1.428833999999999937e-01 2.245304999999999870e-02 6.762451000000000079e+01
1.432161000000000128e-01 2.227507999999999919e-02 6.701416000000000395e+01
1.445320999999999967e-01 2.202031999999999948e-02 6.637939000000000078e+01
1.419726000000000043e-01 2.254611999999999936e-02 6.790770999999999447e+01
1.407616999999999896e-01 2.235772999999999927e-02 6.804931999999999448e+01
1.447348999999999997e-01 2.217736999999999833e-02 6.644286999999999921e+01
1.437547000000000130e-01 2.231156000000000111e-02 6.697997999999999763e+01
1.424696000000000018e-01 2.247704000000000021e-02 6.761963000000000079e+01
1.449191999999999980e-01 2.226260000000000044e-02 6.659423999999999921e+01
1.438399999999999956e-01 2.233966000000000077e-02 6.713622999999999763e+01
1.427544000000000035e-01 2.226055999999999868e-02 6.732178000000000395e+01
1.436901999999999902e-01 2.247557999999999848e-02 6.715576000000000079e+01
1.429043000000000119e-01 2.240266999999999953e-02 6.739502000000000237e+01
1.407418000000000002e-01 2.256702999999999834e-02 6.844970999999999606e+01
1.417892000000000041e-01 2.252302999999999944e-02 6.800048999999999921e+01
1.426798999999999984e-01 2.222377999999999854e-02 6.730225000000000080e+01
1.447120000000000073e-01 2.245327000000000087e-02 6.687744000000000710e+01
1.433473000000000108e-01 2.237236999999999906e-02 6.727294999999999447e+01
1.437322000000000044e-01 2.245323000000000110e-02 6.726318000000000552e+01
1.410688999999999971e-01 2.255518000000000106e-02 6.824951000000000079e+01
1.415920999999999985e-01 2.239918000000000117e-02 6.795654000000000394e+01
1.440412000000000081e-01 2.238926999999999931e-02 6.696532999999999447e+01
1.433183000000000096e-01 2.243068000000000145e-02 6.740479000000000553e+01
1.412243999999999999e-01 2.248980999999999897e-02 6.814208999999999605e+01
1.442915999999999921e-01 2.237629999999999827e-02 6.696532999999999447e+01
1.442692999999999892e-01 2.226436000000000040e-02 6.682860999999999763e+01
1.423117000000000132e-01 2.241804000000000019e-02 6.763916000000000395e+01
1.426291000000000087e-01 2.241852999999999901e-02 6.745850000000000080e+01
1.427275000000000071e-01 2.249204000000000134e-02 6.759032999999999447e+01
1.426370000000000138e-01 2.248512999999999901e-02 6.760497999999999763e+01
1.403177999999999925e-01 2.263176000000000077e-02 6.870850000000000080e+01
1.458395000000000108e-01 2.211381000000000110e-02 6.609619000000000710e+01
1.442762999999999962e-01 2.219747999999999860e-02 6.664306999999999448e+01
1.430001999999999940e-01 2.242912000000000031e-02 6.754149999999999920e+01
1.421939000000000120e-01 2.238847000000000059e-02 6.774657999999999447e+01
1.405761000000000094e-01 2.254234000000000099e-02 6.849854000000000553e+01
1.438725999999999894e-01 2.244107999999999867e-02 6.697509999999999764e+01
1.427067999999999948e-01 2.262439999999999937e-02 6.781005999999999290e+01
1.426508999999999971e-01 2.253586000000000131e-02 6.775634999999999764e+01
1.420983000000000107e-01 2.220822999999999894e-02 6.769774999999999920e+01
1.442791999999999963e-01 2.240396000000000054e-02 6.682372999999999763e+01
1.449043000000000136e-01 2.216912999999999870e-02 6.650145999999999447e+01
1.419507000000000130e-01 2.252528000000000169e-02 6.791747999999999763e+01
1.419865999999999906e-01 2.222216999999999942e-02 6.741455000000000553e+01
1.429024000000000127e-01 2.236281999999999853e-02 6.758544999999999447e+01
1.423814999999999942e-01 2.255793999999999855e-02 6.789794999999999447e+01
1.439345999999999959e-01 2.247584999999999861e-02 6.720458999999999605e+01
1.435472000000000137e-01 2.227122999999999950e-02 6.679443000000000552e+01
1.451079000000000119e-01 2.221180999999999850e-02 6.641357000000000710e+01
1.434033000000000113e-01 2.227940000000000129e-02 6.701904000000000394e+01
1.438537000000000010e-01 2.216372999999999954e-02 6.676024999999999920e+01
1.430960000000000010e-01 2.244888000000000092e-02 6.749267999999999290e+01
1.427219000000000126e-01 2.229770999999999836e-02 6.741455000000000553e+01
1.452720000000000122e-01 2.243979000000000112e-02 6.652588000000000079e+01
1.453254999999999963e-01 2.261043999999999901e-02 6.684814000000000078e+01
1.420710000000000028e-01 2.233405999999999933e-02 6.770752000000000237e+01
1.434575999999999907e-01 2.253259999999999985e-02 6.738524999999999920e+01
1.432656999999999958e-01 2.214854999999999949e-02 6.701416000000000395e+01
1.439416000000000029e-01 2.230920999999999946e-02 6.710693000000000552e+01
1.420076000000000116e-01 2.225904000000000077e-02 6.763916000000000395e+01
1.432647999999999977e-01 2.228435000000000138e-02 6.703857000000000710e+01
1.456580000000000097e-01 2.211520000000000152e-02 6.597411999999999921e+01
1.430474999999999941e-01 2.239270000000000149e-02 6.730225000000000080e+01
1.429068000000000005e-01 2.263570999999999986e-02 6.764892999999999290e+01
1.432537999999999867e-01 2.223123000000000113e-02 6.686767999999999290e+01
1.432842000000000005e-01 2.238762999999999864e-02 6.720946999999999605e+01
1.454762000000000000e-01 2.218128000000000113e-02 6.608642999999999290e+01
1.445434999999999914e-01 2.224537999999999863e-02 6.667725000000000080e+01
1.422748000000000068e-01 2.237000000000000099e-02 6.768798999999999921e+01
1.434066999999999981e-01 2.243155000000000149e-02 6.736083999999999605e+01
1.431341999999999892e-01 2.256528999999999827e-02 6.761963000000000079e+01
1.425965999999999900e-01 2.238352999999999871e-02 6.745850000000000080e+01
1.427062000000000053e-01 2.229518000000000125e-02 6.718017999999999290e+01
1.410442000000000085e-01 2.258082999999999965e-02 6.833740000000000236e+01
1.450569999999999915e-01 2.236112999999999990e-02 6.659911999999999921e+01
1.420958999999999972e-01 2.243422000000000124e-02 6.779541000000000395e+01
1.453618000000000132e-01 2.218082000000000040e-02 6.625732000000000710e+01
1.437547000000000130e-01 2.231156000000000111e-02 6.697997999999999763e+01
1.411023000000000138e-01 2.256910000000000166e-02 6.831786999999999921e+01
1.438489000000000018e-01 2.239065000000000152e-02 6.698485999999999763e+01
1.453861999999999932e-01 2.211306999999999856e-02 6.621826000000000079e+01
1.432277000000000133e-01 2.239131999999999928e-02 6.733154000000000394e+01
1.443186999999999942e-01 2.236176000000000136e-02 6.674560999999999922e+01
1.423615000000000019e-01 2.231522999999999840e-02 6.764892999999999290e+01
1.414250999999999980e-01 2.264267999999999836e-02 6.830810999999999922e+01
1.429748999999999881e-01 2.216457000000000149e-02 6.704345999999999606e+01
1.453201000000000076e-01 2.242322999999999886e-02 6.645752000000000237e+01
1.427250999999999936e-01 2.226246999999999948e-02 6.741943000000000552e+01
1.441051000000000137e-01 2.224154000000000062e-02 6.676024999999999920e+01
1.444203000000000015e-01 2.239433000000000049e-02 6.688720999999999606e+01
1.439368000000000036e-01 2.221702000000000052e-02 6.685791000000000395e+01
1.450375000000000136e-01 2.226356000000000168e-02 6.641357000000000710e+01
1.409973999999999950e-01 2.246942000000000036e-02 6.818115000000000236e+01
1.430355000000000099e-01 2.232568999999999873e-02 6.723877000000000237e+01
1.419765000000000055e-01 2.231957999999999859e-02 6.760009999999999764e+01
1.426274999999999904e-01 2.231311000000000058e-02 6.728270999999999447e+01
1.439688000000000079e-01 2.226668000000000050e-02 6.677490000000000236e+01
1.441431999999999991e-01 2.243498999999999841e-02 6.700928000000000395e+01
1.446949999999999903e-01 2.221214999999999995e-02 6.653564000000000078e+01
1.424931000000000114e-01 2.243264000000000022e-02 6.759032999999999447e+01
1.433184999999999876e-01 2.213920999999999945e-02 6.694580000000000553e+01
1.425469000000000042e-01 2.216968999999999884e-02 6.745360999999999763e+01
